nohup: ignoring input
Loading files from: ../data/training_set/*/*.jpg
Image Shape: (256, 256, 3) | Generator Latent Dimension: 200 | Discriminator Latent Dimension: 20
Starting Training:
1,0.386,100.428,1.808,13,
2,0.876,0.105,1.910,15,
3,0.961,0.142,1.352,18,
4,0.289,0.579,0.978,20,
5,0.103,0.342,1.146,22,
6,0.340,0.126,1.074,25,
7,0.518,0.123,0.807,27,
8,0.178,0.477,0.708,29,
9,0.146,0.264,0.775,31,
10,0.227,0.110,0.886,34,
11,0.392,0.203,0.672,36,
12,0.227,0.248,0.592,38,
13,0.147,0.242,0.592,40,
14,0.104,0.223,0.789,43,
15,0.214,0.105,0.918,45,
16,0.301,0.138,0.827,47,
17,0.249,0.235,0.650,50,
18,0.136,0.267,0.665,52,
19,0.100,0.198,0.810,54,
20,0.223,0.120,0.931,56,
21,0.252,0.139,0.659,59,
22,0.122,0.252,0.635,61,
23,0.082,0.252,0.866,63,
24,0.162,0.121,0.967,66,
25,0.313,0.097,0.759,68,
26,0.197,0.117,0.711,70,
27,0.117,0.260,0.712,72,
28,0.155,0.124,0.777,75,
29,0.149,0.113,0.753,77,
30,0.132,0.158,0.656,79,
31,0.182,0.116,0.532,82,
32,0.138,0.177,0.525,84,
33,0.176,0.170,0.583,86,
34,0.150,0.077,0.591,88,
35,0.150,0.118,0.528,91,
36,0.089,0.215,0.680,93,
37,0.181,0.138,0.730,95,
38,0.204,0.060,0.617,98,
39,0.142,0.141,0.484,100,
40,0.166,0.143,0.618,102,
41,0.085,0.129,0.644,105,
42,0.073,0.121,0.586,107,
43,0.165,0.101,0.501,109,
44,0.064,0.138,0.491,112,
45,0.187,0.105,0.583,114,
46,0.164,0.145,0.558,116,
47,0.164,0.120,0.365,119,
48,0.102,0.143,0.434,121,
49,0.136,0.062,0.695,123,
50,0.302,0.198,0.476,126,
51,0.128,0.136,0.397,128,
52,0.227,0.168,0.544,130,
53,0.125,0.098,0.952,133,
54,0.401,0.112,0.677,135,
55,0.117,0.161,0.463,138,
56,0.177,0.185,0.471,140,
57,0.076,0.084,0.447,142,
58,0.155,0.108,0.483,145,
59,0.160,0.132,0.529,147,
60,0.120,0.122,0.421,149,
61,0.121,0.096,0.539,152,
62,0.083,0.094,0.528,154,
