nohup: ignoring input
Loading files from: ../data/training_set/*/*.jpg
Image Shape: (256, 256, 3) | Generator Latent Dimension: 300 | Discriminator Latent Dimension: 200
WARNING:tensorflow:No training configuration found in save file, so the model was *not* compiled. Compile it manually.
Starting Training:
7423,0.171,0.161,0.293,180,
7424,0.184,0.107,0.255,182,
7425,0.184,0.126,0.239,184,
7426,0.184,0.170,0.279,187,
7427,0.213,0.142,0.264,189,
7428,0.163,0.146,0.236,191,
7429,0.371,0.149,0.250,193,
7430,0.184,0.134,0.315,196,
7431,0.177,0.127,0.255,198,
7432,0.226,0.179,0.260,200,
7433,0.187,0.120,0.259,203,
7434,0.175,0.145,0.243,205,
7435,0.210,0.159,0.263,207,
7436,0.200,0.132,0.258,209,
7437,0.192,0.115,0.243,212,
7438,0.161,0.108,0.262,214,
7439,0.184,0.139,0.252,216,
7440,0.187,0.135,0.250,219,
7441,0.174,0.131,0.256,221,
7442,0.178,0.117,0.272,223,
7443,0.204,0.136,0.296,226,
7444,0.164,0.130,0.312,228,
7445,0.191,0.150,0.239,230,
7446,0.172,0.156,0.252,233,
7447,0.178,0.115,0.294,235,
7448,0.190,0.129,0.272,237,
7449,0.169,0.165,0.290,240,
7450,0.184,0.141,0.282,242,
7451,0.179,0.161,0.302,244,
7452,0.254,0.196,0.248,247,
7453,0.199,0.117,0.265,249,
7454,0.208,0.134,0.268,251,
7455,0.178,0.128,0.298,253,
7456,0.181,0.134,0.286,256,
7457,0.205,0.125,0.263,258,
7458,0.238,0.184,0.247,260,
7459,0.197,0.160,0.240,263,
7460,0.265,0.156,0.192,265,
7461,0.157,0.178,0.308,267,
7462,0.206,0.167,0.259,270,
7463,0.152,0.143,0.252,272,
7464,0.212,0.187,0.279,274,
7465,0.167,0.124,0.255,276,
7466,0.357,0.168,0.281,279,
7467,0.185,0.141,0.357,281,
7468,0.168,0.157,0.262,283,
7469,0.208,0.155,0.259,286,
7470,0.187,0.134,0.299,288,
7471,0.170,0.136,0.234,290,
7472,0.199,0.109,0.277,293,
7473,0.170,0.122,0.294,295,
7474,0.168,0.164,0.264,297,
7475,0.188,0.115,0.262,300,
7476,0.183,0.155,0.281,302,
7477,0.183,0.123,0.285,304,
7478,0.191,0.134,0.267,307,
7479,0.190,0.120,0.279,309,
7480,0.176,0.136,0.276,311,
7481,0.186,0.142,0.250,313,
7482,0.192,0.135,0.286,316,
7483,0.197,0.166,0.290,318,
7484,0.160,0.126,0.274,320,
7485,0.185,0.142,0.255,323,
7486,0.178,0.124,0.276,325,
