nohup: ignoring input
Loading files from: ../data/training_set/*/*.jpg
Image Shape: (256, 256, 3) | Generator Latent Dimension: 200 | Discriminator Latent Dimension: 20
WARNING:tensorflow:No training configuration found in save file, so the model was *not* compiled. Compile it manually.
Starting Training:
67,0.271,0.207,0.289,141,
68,0.290,0.189,0.211,143,
69,0.279,0.198,0.268,145,
70,0.271,0.202,0.239,147,
71,0.275,0.211,0.276,149,
72,0.287,0.210,0.235,151,
73,0.269,0.224,0.282,153,
74,0.276,0.200,0.289,155,
75,0.270,0.198,0.231,157,
76,0.274,0.211,0.238,159,
77,0.269,0.196,0.225,161,
78,0.274,0.215,0.231,163,
79,0.279,0.209,0.275,165,
80,0.275,0.187,0.298,167,
81,0.274,0.224,0.226,169,
82,0.266,0.210,0.282,171,
83,0.274,0.197,0.292,173,
84,0.278,0.216,0.238,175,
85,0.278,0.218,0.242,177,
86,0.269,0.223,0.283,179,
87,0.270,0.216,0.229,181,
88,0.271,0.210,0.270,183,
89,0.270,0.232,0.302,185,
90,0.277,0.211,0.290,187,
91,0.275,0.215,0.337,189,
92,0.273,0.236,0.318,191,
93,0.284,0.212,0.232,193,
94,0.272,0.229,0.363,195,
95,0.271,0.210,0.257,197,
96,0.266,0.217,0.276,199,
97,0.272,0.246,0.276,201,
98,0.264,0.222,0.248,203,
99,0.267,0.244,0.243,205,
100,0.271,0.213,0.343,207,
101,0.275,0.207,0.320,209,
102,0.276,0.225,0.470,211,
103,0.285,0.229,0.308,213,
104,0.275,0.233,0.296,215,
105,0.278,0.209,0.251,217,
106,0.277,0.231,0.319,219,
107,0.276,0.224,0.258,221,
108,0.280,0.220,0.326,223,
109,0.293,0.240,0.252,225,
110,0.271,0.256,0.260,227,
111,0.281,0.259,0.264,229,
112,0.276,0.242,0.268,231,
113,0.270,0.254,0.247,233,
114,0.261,0.263,0.241,235,
115,0.264,0.261,0.264,237,
116,0.285,0.226,0.226,239,
117,0.289,0.211,0.217,241,
118,0.267,0.230,0.274,243,
119,0.274,0.214,0.259,245,
120,0.272,0.232,0.299,247,
121,0.290,0.206,0.165,249,
122,0.293,0.202,0.237,251,
123,0.271,0.208,0.299,253,
124,0.270,0.223,0.278,255,
125,0.281,0.228,0.221,257,
126,0.275,0.230,0.309,259,
127,0.275,0.223,0.212,261,
128,0.277,0.217,0.246,263,
129,0.279,0.238,0.222,265,
130,0.273,0.245,0.271,267,
131,0.266,0.223,0.280,269,
132,0.263,0.260,0.242,271,
133,0.276,0.226,0.253,273,
134,0.278,0.244,0.256,276,
135,0.275,0.226,0.219,278,
136,0.272,0.241,0.236,280,
137,0.271,0.220,0.283,282,
138,0.270,0.250,0.251,284,
139,0.270,0.247,0.248,286,
140,0.269,0.225,0.361,288,
141,0.272,0.248,0.263,290,
142,0.273,0.246,0.281,292,
143,0.274,0.246,0.262,294,
144,0.272,0.269,0.244,296,
145,0.265,0.247,0.239,298,
146,0.267,0.258,0.260,300,
147,0.278,0.293,0.369,302,
148,0.272,0.286,0.250,304,
149,0.266,0.272,0.255,306,
150,0.278,0.269,0.275,308,
151,0.280,0.292,0.198,310,
152,0.269,0.273,0.307,312,
153,0.286,0.279,0.196,314,
154,0.272,0.274,0.265,316,
155,0.279,0.294,0.269,318,
156,0.267,0.300,0.252,320,
157,0.266,0.283,0.246,322,
158,0.271,0.276,0.239,324,
159,0.267,0.295,0.203,326,
160,0.265,0.262,0.246,328,
161,0.290,0.264,0.206,330,
162,0.280,0.272,0.241,332,
163,0.271,0.263,0.279,334,
164,0.261,0.301,0.274,336,
165,0.282,0.305,0.180,338,
166,0.275,0.279,0.322,340,
167,0.280,0.270,0.325,343,
168,0.267,0.294,0.250,345,
169,0.265,0.278,0.222,347,
170,0.277,0.270,0.268,349,
171,0.278,0.269,0.241,351,
172,0.273,0.270,0.223,353,
173,0.274,0.288,0.257,355,
174,0.269,0.271,0.289,357,
175,0.279,0.273,0.275,359,
176,0.285,0.266,0.155,361,
177,0.276,0.271,0.222,363,
178,0.285,0.254,0.289,365,
179,0.272,0.265,0.230,367,
180,0.281,0.250,0.241,369,
181,0.274,0.279,0.276,371,
182,0.281,0.260,0.406,373,
183,0.277,0.263,0.218,375,
184,0.274,0.261,0.281,377,
185,0.269,0.254,0.281,379,
186,0.271,0.249,0.251,381,
187,0.274,0.267,0.242,383,
188,0.279,0.255,0.298,385,
189,0.272,0.293,0.269,387,
190,0.277,0.293,0.245,389,
191,0.267,0.274,0.266,391,
192,0.277,0.289,0.369,393,
193,0.274,0.302,0.250,395,
194,0.289,0.289,0.252,397,
195,0.278,0.302,0.296,399,
196,0.271,0.300,0.232,401,
197,0.269,0.317,0.251,403,
198,0.270,0.324,0.234,405,
199,0.276,0.307,0.243,407,
200,0.280,0.264,0.252,409,
201,0.271,0.282,0.259,411,
202,0.282,0.274,0.228,414,
203,0.279,0.287,0.286,416,
204,0.262,0.292,0.319,418,
205,0.267,0.271,0.312,420,
206,0.273,0.279,0.169,422,
207,0.269,0.262,0.292,424,
208,0.270,0.308,0.215,426,
209,0.274,0.311,0.325,428,
210,0.273,0.289,0.271,430,
211,0.272,0.304,0.274,432,
212,0.281,0.284,0.287,434,
213,0.271,0.314,0.294,436,
214,0.273,0.312,0.241,438,
215,0.288,0.304,0.206,440,
216,0.276,0.297,0.255,442,
217,0.267,0.297,0.212,444,
218,0.270,0.311,0.245,446,
219,0.279,0.309,0.267,448,
220,0.270,0.296,0.273,451,
221,0.274,0.310,0.235,453,
222,0.267,0.314,0.305,455,
223,0.293,0.288,0.185,457,
224,0.270,0.310,0.239,459,
225,0.267,0.301,0.302,461,
226,0.272,0.311,0.248,463,
227,0.273,0.298,0.222,465,
228,0.275,0.317,0.224,467,
229,0.276,0.310,0.219,469,
230,0.274,0.316,0.280,471,
231,0.273,0.312,0.303,473,
232,0.286,0.334,0.279,475,
233,0.278,0.298,0.221,477,
234,0.284,0.296,0.233,479,
235,0.270,0.322,0.245,481,
236,0.273,0.303,0.239,483,
237,0.275,0.335,0.250,485,
238,0.273,0.317,0.209,487,
239,0.280,0.299,0.290,489,
240,0.276,0.321,0.279,492,
241,0.272,0.291,0.263,494,
242,0.280,0.303,0.234,496,
243,0.270,0.289,0.260,498,
244,0.274,0.301,0.187,500,
245,0.264,0.314,0.247,502,
246,0.269,0.302,0.238,504,
247,0.279,0.279,0.252,506,
248,0.265,0.310,0.215,508,
249,0.272,0.308,0.253,510,
250,0.283,0.288,0.205,512,
251,0.275,0.302,0.229,514,
252,0.273,0.292,0.205,516,
253,0.266,0.275,0.305,518,
254,0.292,0.291,0.197,520,
255,0.273,0.281,0.229,522,
256,0.276,0.305,0.234,524,
257,0.273,0.285,0.217,526,
258,0.261,0.311,0.234,528,
259,0.265,0.290,0.348,530,
260,0.264,0.288,0.217,533,
261,0.276,0.283,0.251,535,
262,0.275,0.288,0.219,537,
263,0.276,0.262,0.246,539,
264,0.289,0.287,0.266,541,
265,0.263,0.292,0.240,543,
266,0.260,0.301,0.246,545,
267,0.263,0.304,0.250,547,
268,0.266,0.306,0.272,549,
269,0.274,0.285,0.285,551,
270,0.282,0.303,0.215,553,
271,0.266,0.317,0.278,555,
272,0.275,0.289,0.278,557,
273,0.271,0.301,0.210,559,
274,0.276,0.294,0.274,561,
275,0.273,0.278,0.275,563,
276,0.271,0.284,0.241,566,
277,0.268,0.296,0.231,568,
278,0.282,0.274,0.234,570,
279,0.269,0.280,0.278,572,
280,0.280,0.265,0.251,574,
281,0.276,0.260,0.313,576,
282,0.280,0.285,0.216,578,
283,0.273,0.271,0.256,580,
284,0.269,0.292,0.240,582,
285,0.279,0.258,0.250,584,
286,0.272,0.268,0.231,586,
287,0.266,0.283,0.198,588,
288,0.268,0.269,0.216,590,
289,0.283,0.286,0.289,592,
290,0.278,0.266,0.320,594,
291,0.260,0.320,0.216,596,
292,0.281,0.292,0.253,598,
293,0.278,0.291,0.237,600,
294,0.270,0.317,0.214,602,
295,0.296,0.314,0.179,604,
296,0.276,0.298,0.308,606,
297,0.263,0.316,0.237,608,
298,0.266,0.295,0.300,610,
299,0.286,0.311,0.218,612,
300,0.267,0.298,0.224,614,
301,0.269,0.318,0.267,617,
302,0.271,0.304,0.219,619,
303,0.265,0.306,0.226,621,
304,0.276,0.286,0.268,623,
305,0.275,0.297,0.228,625,
306,0.271,0.294,0.222,627,
307,0.296,0.297,0.248,629,
308,0.269,0.287,0.242,631,
309,0.273,0.304,0.325,633,
310,0.256,0.297,0.252,635,
311,0.271,0.313,0.168,637,
312,0.276,0.306,0.278,639,
313,0.288,0.302,0.200,641,
314,0.264,0.321,0.254,643,
315,0.274,0.310,0.250,645,
316,0.273,0.324,0.234,647,
317,0.269,0.294,0.263,649,
318,0.271,0.304,0.250,651,
319,0.276,0.282,0.285,653,
320,0.284,0.294,0.244,656,
321,0.263,0.291,0.242,658,
322,0.273,0.300,0.254,660,
323,0.274,0.287,0.234,662,
324,0.275,0.297,0.275,664,
325,0.259,0.285,0.214,666,
326,0.274,0.296,0.244,668,
327,0.279,0.340,0.222,670,
328,0.291,0.302,0.192,672,
329,0.274,0.344,0.289,674,
330,0.273,0.281,0.283,676,
331,0.287,0.314,0.213,678,
332,0.269,0.316,0.242,680,
333,0.297,0.329,0.161,682,
334,0.265,0.314,0.285,684,
335,0.271,0.298,0.402,686,
336,0.274,0.308,0.258,688,
337,0.267,0.300,0.228,690,
338,0.276,0.299,0.261,692,
339,0.286,0.316,0.185,695,
340,0.262,0.327,0.287,697,
341,0.278,0.336,0.230,699,
342,0.287,0.319,0.182,701,
343,0.284,0.320,0.267,703,
344,0.282,0.324,0.169,705,
345,0.271,0.329,0.268,707,
346,0.281,0.320,0.186,709,
347,0.270,0.332,0.398,711,
348,0.267,0.302,0.215,713,
349,0.279,0.313,0.306,715,
350,0.270,0.309,0.238,717,
351,0.274,0.323,0.232,719,
352,0.276,0.299,0.250,721,
353,0.268,0.331,0.242,723,
354,0.255,0.310,0.247,725,
355,0.270,0.318,0.242,727,
356,0.274,0.318,0.229,729,
357,0.257,0.316,0.332,731,
358,0.270,0.308,0.272,733,
359,0.269,0.297,0.279,735,
360,0.282,0.291,0.297,737,
361,0.259,0.300,0.221,739,
362,0.275,0.292,0.220,741,
363,0.275,0.298,0.268,743,
364,0.277,0.324,0.272,745,
365,0.286,0.312,0.231,747,
366,0.278,0.318,0.237,750,
367,0.275,0.303,0.286,752,
368,0.269,0.313,0.235,754,
369,0.265,0.318,0.260,756,
370,0.269,0.303,0.338,758,
371,0.267,0.335,0.226,760,
372,0.271,0.333,0.232,762,
373,0.281,0.327,0.165,764,
374,0.276,0.309,0.239,766,
375,0.278,0.310,0.231,768,
376,0.278,0.299,0.238,770,
377,0.265,0.307,0.250,772,
378,0.267,0.332,0.243,774,
379,0.292,0.318,0.182,776,
380,0.276,0.338,0.180,778,
381,0.272,0.315,0.231,780,
382,0.270,0.339,0.293,782,
383,0.276,0.305,0.246,784,
384,0.279,0.318,0.233,786,
385,0.269,0.337,0.261,788,
386,0.281,0.341,0.280,790,
387,0.274,0.311,0.246,792,
388,0.267,0.338,0.267,794,
389,0.268,0.321,0.229,796,
390,0.266,0.325,0.259,798,
391,0.277,0.318,0.219,800,
392,0.267,0.345,0.226,802,
393,0.267,0.322,0.282,804,
394,0.284,0.310,0.157,807,
395,0.267,0.339,0.224,809,
396,0.267,0.342,0.259,811,
397,0.270,0.323,0.205,813,
398,0.281,0.314,0.212,815,
399,0.270,0.326,0.242,817,
400,0.274,0.343,0.250,819,
401,0.273,0.321,0.284,821,
402,0.291,0.335,0.217,823,
403,0.271,0.328,0.277,825,
404,0.271,0.319,0.268,827,
405,0.272,0.337,0.247,829,
406,0.275,0.319,0.226,831,
407,0.269,0.329,0.305,833,
408,0.282,0.299,0.235,835,
409,0.272,0.299,0.225,837,
410,0.279,0.317,0.288,839,
411,0.275,0.321,0.206,842,
412,0.277,0.337,0.176,844,
413,0.269,0.311,0.222,846,
414,0.273,0.337,0.255,848,
415,0.268,0.317,0.211,850,
416,0.273,0.333,0.302,852,
417,0.278,0.288,0.277,854,
418,0.275,0.295,0.234,856,
419,0.271,0.317,0.249,858,
420,0.273,0.312,0.222,860,
421,0.277,0.301,0.210,862,
422,0.274,0.316,0.205,864,
423,0.287,0.287,0.347,866,
424,0.268,0.283,0.261,869,
425,0.275,0.298,0.261,871,
426,0.279,0.318,0.231,873,
427,0.279,0.307,0.192,875,
428,0.272,0.310,0.228,877,
429,0.282,0.302,0.190,879,
430,0.269,0.323,0.210,881,
431,0.278,0.287,0.240,883,
432,0.272,0.313,0.295,885,
433,0.263,0.306,0.297,887,
434,0.268,0.316,0.272,889,
435,0.275,0.317,0.232,891,
436,0.264,0.310,0.197,893,
